p,gmn
0.233333,-4.99735e-13
0.233333,-1.78355e-14
0.233333,-5.40917e-12
0.233333,-5.95601e-16
0.233333,-2.84632e-10
0.233333,-1.84826e-11
0.233333,-4.49323e-11
0.233333,-4.49337e-11
0.233333,-2.04602e-16
0.233333,-4.60627e-09
0.233333,-2.66926e-08
0.233333,-1.53106e-13
0.233333,-4.49501e-11
0.233333,-1.0536e-10
0.233333,-1.12749e-13
0.233333,-5.35898e-13
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-2.30578e-11
0.233333,-5.02342e-11
0.233333,-2.80954e-14
0.233333,-4.7287e-13
0.233333,0.184926
0.233333,-2.84637e-10
0.233333,-3.23323e-08
0.233333,-4.49325e-11
0.233333,-1.17009e-09
0.233333,-3.03924e-15
0.233333,-5.12405e-13
0.233333,-8.48555e-08
0.233333,-3.09953e-13
0.233333,-6.99278e-09
0.233333,-4.49324e-11
0.233333,-2.96234e-11
0.233333,-4.49324e-11
0.233333,0.0133054
0.233333,-4.79488e-12
0.233333,-8.54776e-15
0.233333,-4.11338e-16
0.233333,-4.10783e-15
0.233333,-3.73536e-10
0.233333,-9.15934e-16
0.233333,0.206187
0.233333,-4.49325e-11
0.233333,-8.22435e-10
0.233333,-2.63965e-13
0.233333,-3.10394e-09
0.233333,-1.83874e-09
0.233333,-2.28728e-09
0.233333,-1.01336e-08
0.233333,-4.54424e-09
0.233333,-8.17878e-09
0.233333,-1.04892e-11
0.233333,-8.48698e-12
0.233333,-4.53097e-11
0.233333,-6.0006e-12
0.233333,-4.49324e-11
0.233333,-4.85112e-13
0.233333,-2.98968e-09
0.233333,-4.49323e-11
0.233333,-1.46743e-09
0.233333,-9.90038e-12
0.233333,-1.30509e-14
0.233333,-1.04904e-09
0.233333,-2.50328e-09
0.233333,-4.49324e-11
0.233333,-4.25495e-09
0.233333,-3.35329e-09
0.233333,-4.49379e-11
0.233333,-1.8753e-15
0.233333,-5.66516e-13
0.233333,-1.23769e-13
0.233333,-1.20974e-09
0.233333,-7.61991e-09
0.233333,-7.49812e-10
0.233333,-1.54121e-08
0.233333,-7.09518e-11
0.233333,-2.75043e-08
0.233333,-1.84093e-10
0.233333,-4.49324e-11
0.233333,-4.49328e-11
0.233333,-1.20446e-15
0.233333,-4.50621e-09
0.233333,-7.20414e-10
0.233333,-2.25778e-13
0.233333,-4.30583e-10
0.233333,0.012415
0.233333,-4.49328e-11
0.233333,-7.1805e-16
0.233333,-3.34366e-11
0.233333,-1.5983e-15
0.233333,-4.49327e-11
0.233333,-1.63103e-12
0.233333,-5.28967e-08
0.233333,-4.66696e-12
0.233333,-3.60289e-09
0.233333,-4.49324e-11
0.233333,-4.49433e-11
0.233333,-1.4906e-09
0.233333,-3.49101e-10
0.233333,-4.49323e-11
0.233333,-4.49347e-11
0.233333,-1.20974e-09
0.233333,-1.31394e-10
0.233333,-4.49324e-11
0.233333,-2.21665e-13
0.233333,-7.78508e-11
0.233333,-8.99806e-13
0.233333,-2.18332e-12
0.233333,-1.46805e-08
0.233333,-3.88239e-14
0.233333,-4.49353e-11
0.233333,-8.28125e-10
0.233333,-1.69809e-09
0.233333,-1.05369e-10
0.233333,-1.5119e-13
0.233333,-1.14586e-09
0.233333,-6.3586e-10
0.233333,-1.97379e-12
0.233333,-4.06674e-10
0.233333,-3.01708e-08
0.233333,-2.32727e-08
0.233333,-4.49324e-11
0.233333,-2.07465e-12
0.233333,-1.90525e-08
0.233333,-2.96471e-13
0.233333,-1.8813e-09
0.233333,-2.84065e-09
0.233333,-3.46689e-10
0.233333,-1.47027e-13
0.233333,-4.49445e-11
0.233333,-1.62238e-13
0.233333,-2.03383e-10
0.233333,-4.49326e-11
0.233333,-4.49324e-11
0.233333,-1.73845e-09
0.233333,-1.83705e-13
0.233333,-3.53959e-13
0.233333,-1.34573e-09
0.233333,-1.68984e-14
0.233333,-2.84632e-10
0.233333,-4.49372e-11
0.233333,0.0386408
0.233333,-4.49341e-11
0.233333,-4.81848e-09
0.233333,-4.49342e-11
0.233333,-7.77156e-16
0.233333,-7.30482e-10
0.233333,-3.81639e-14
0.233333,-1.50013e-09
0.233333,-2.15262e-13
0.233333,-2.3023e-10
0.233333,-4.49347e-11
0.233333,-5.27134e-11
0.233333,-2.87217e-11
0.233333,-2.4222e-08
0.233333,-5.53377e-13
0.233333,-1.97828e-14
0.233333,-2.60902e-15
0.233333,-1.00894e-09
0.233333,-1.93419e-13
0.233333,-2.21027e-10
0.233333,-5.64368e-08
0.233333,-4.49323e-11
0.233333,-1.21675e-12
0.233333,-4.49324e-11
0.233333,-7.10966e-11
0.233333,-3.80825e-08
0.233333,-1.51246e-08
0.233333,-5.4997e-11
0.233333,0.22701
0.233333,-3.18837e-13
0.233333,-4.49324e-11
0.233333,-2.15542e-09
0.233333,-2.61388e-14
0.233333,-1.49753e-09
0.233333,-4.49324e-11
0.233333,-1.94305e-09
0.233333,-4.49324e-11
0.233333,-1.30165e-13
0.233333,-4.81551e-08
0.233333,-8.44266e-10
0.233333,-2.88488e-10
0.233333,-1.27788e-13
0.233333,-1.49447e-09
0.233333,-7.49401e-15
0.233333,-3.85412e-09
0.233333,-2.94467e-13
0.233333,-5.87328e-08
0.233333,-8.67051e-13
0.233333,-4.49324e-11
0.233333,-1.22767e-08
0.233333,-1.17992e-08
0.233333,-8.77957e-14
0.233333,-4.49323e-11
0.233333,-2.12457e-08
0.233333,-5.53995e-08
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-1.4828e-09
0.233333,-7.9656e-12
0.233333,-4.27004e-12
0.233333,-4.11053e-09
0.233333,-4.4941e-11
0.233333,-1.88275e-08
0.233333,-1.39676e-09
0.233333,-4.49325e-11
0.233333,0.203167
0.233333,-4.49331e-11
0.233333,-4.49324e-11
0.233333,-2.61484e-13
0.233333,-4.49324e-11
0.233333,-3.66505e-09
0.233333,-4.49324e-11
0.233333,-1.79219e-08
0.233333,0.154062
0.233333,-4.49323e-11
0.233333,-4.49442e-11
0.233333,-1.44613e-08
0.233333,-2.96608e-08
0.233333,0.30724
0.233333,-1.13472e-10
0.233333,-2.93499e-08
0.233333,-2.34457e-10
0.233333,-1.26903e-10
0.233333,-4.49342e-11
0.233333,-1.79929e-12
0.233333,-2.15741e-11
0.233333,-2.34642e-11
0.233333,-4.49323e-11
0.233333,-2.02262e-15
0.233333,-4.13189e-08
0.233333,-7.97417e-15
0.233333,-3.27384e-13
0.233333,-7.15303e-14
0.233333,-4.49324e-11
0.233333,-4.13589e-14
0.233333,-1.20974e-09
0.233333,-8.69624e-13
0.233333,-8.76768e-09
0.233333,-4.49325e-11
0.233333,-8.04737e-10
0.233333,0.0923626
0.233333,0.0883291
0.233333,-1.61752e-13
0.233333,-4.49325e-11
0.233333,-4.49324e-11
0.233333,-2.14012e-09
0.233333,-1.20974e-09
0.233333,-7.14012e-15
0.233333,-6.27625e-14
0.233333,-1.17448e-09
0.233333,-2.026e-11
0.233333,-4.49326e-11
0.233333,-4.49323e-11
0.233333,-1.6725e-08
0.233333,-2.51952e-13
0.233333,-8.78416e-13
0.233333,-1.91956e-15
0.233333,-4.49326e-11
0.233333,-3.0214e-13
0.233333,-2.07031e-13
0.233333,-4.49324e-11
0.233333,-6.01384e-13
0.233333,-6.35638e-15
0.233333,-2.25454e-08
0.233333,-4.11663e-15
0.233333,-4.49326e-11
0.233333,-1.29681e-09
0.233333,0.090051
0.233333,-5.79076e-10
0.233333,-7.28584e-15
0.233333,-2.44789e-09
0.233333,-4.49323e-11
0.233333,-1.02349e-14
0.233333,-8.21872e-09
0.233333,-4.49324e-11
0.233333,-1.18962e-10
0.233333,-3.52643e-14
0.233333,-4.49324e-11
0.233333,-5.03771e-09
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-4.98971e-09
0.233333,-1.48537e-08
0.233333,-4.49324e-11
0.233333,-3.13888e-08
0.233333,-1.10524e-10
0.233333,-2.45278e-10
0.233333,-4.49324e-11
0.233333,-9.97412e-14
0.233333,-4.49326e-11
0.233333,-1.90935e-10
0.233333,-1.53578e-12
0.233333,-4.48565e-11
0.233333,-1.70697e-14
0.233333,-2.84631e-10
0.233333,-6.62515e-15
0.233333,-2.84632e-10
0.233333,-4.75939e-11
0.233333,-4.6315e-10
0.233333,-2.84636e-10
0.233333,-4.49324e-11
0.233333,-4.3453e-14
0.233333,-5.09719e-13
0.233333,-5.02168e-16
0.233333,-4.77931e-09
0.233333,-4.11617e-09
0.233333,-1.27508e-08
0.233333,-1.19466e-09
0.233333,-1.22643e-13
0.233333,-4.49323e-11
0.233333,-3.99562e-08
0.233333,-3.8779e-08
0.233333,-7.30604e-12
0.233333,-4.49324e-11
0.233333,-5.41569e-12
0.233333,0.250301
0.233333,-1.93671e-08
0.233333,-1.37683e-09
0.233333,-8.46144e-09
0.233333,-2.55697e-08
0.233333,-6.89544e-16
0.233333,-3.1491e-13
0.233333,-4.49324e-11
0.233333,0.171753
0.233333,-9.68392e-14
0.233333,-3.59986e-15
0.233333,-1.60053e-10
0.233333,-4.49325e-11
0.233333,-4.49328e-11
0.233333,-8.8008e-11
0.233333,-4.44795e-08
0.233333,-4.49324e-11
0.233333,-3.13243e-12
0.233333,-6.16859e-12
0.233333,-3.07332e-08
0.233333,-6.74918e-09
0.233333,-7.06578e-10
0.233333,-4.52951e-10
0.233333,-4.49324e-11
0.233333,-9.47501e-13
0.233333,-3.85803e-08
0.233333,-4.49324e-11
0.233333,-1.14017e-11
0.233333,-1.01803e-15
0.233333,-2.06892e-14
0.233333,-2.40225e-14
0.233333,-3.63668e-10
0.233333,-4.49323e-11
0.233333,-1.03073e-08
0.233333,-2.73678e-12
0.233333,-2.2447e-08
0.233333,-7.72374e-09
0.233333,0.0279782
0.233333,-4.06155e-12
0.233333,-2.34978e-08
0.233333,-2.34231e-13
0.233333,-4.49324e-11
0.233333,-1.08698e-12
0.233333,-2.3248e-13
0.233333,-6.62592e-12
0.233333,-4.49338e-11
0.233333,-3.76838e-14
0.233333,-3.03035e-08
0.233333,-1.05437e-15
0.233333,-2.83596e-10
0.233333,-4.49348e-11
0.233333,-1.62e-09
0.233333,-2.73437e-15
0.233333,-3.12201e-10
0.233333,-1.20974e-09
0.233333,-4.73233e-14
0.233333,-1.86709e-10
0.233333,-1.88419e-08
0.233333,-2.04019e-10
0.233333,-2.19899e-13
0.233333,-1.35252e-09
0.233333,-4.64993e-08
0.233333,-1.21344e-09
0.233333,-3.03894e-13
0.233333,-1.41507e-11
0.233333,-1.05552e-14
0.233333,-2.06577e-12
0.233333,-5.84328e-08
0.233333,-1.02931e-11
0.233333,-2.03407e-13
0.233333,-1.63192e-10
0.233333,0.134088
0.233333,-2.88518e-13
0.233333,-2.61955e-08
0.233333,-4.49324e-11
0.233333,-1.14414e-10
0.233333,-1.92017e-08
0.233333,-1.20974e-09
0.233333,-4.49324e-11
0.233333,-8.76309e-13
0.233333,-4.49323e-11
0.233333,-1.32181e-09
0.233333,-2.29285e-08
0.233333,-9.87405e-14
0.233333,-2.69953e-08
0.233333,-3.01511e-08
0.233333,-5.26652e-12
0.233333,-5.67293e-11
0.233333,-3.19243e-10
0.233333,-1.53311e-08
0.233333,-1.93038e-08
0.233333,-1.20974e-09
0.233333,-5.33421e-08
0.233333,-1.16784e-09
0.233333,-4.49324e-11
0.233333,-9.55203e-09
0.233333,-5.73555e-09
0.233333,-2.16022e-10
0.233333,-8.91949e-11
0.233333,-1.79974e-13
0.233333,-7.90083e-13
0.233333,-1.75856e-08
0.233333,-1.24159e-08
0.233333,-2.13789e-10
0.233333,-2.09023e-08
0.233333,-4.49356e-11
0.233333,-4.49332e-11
0.233333,-4.49324e-11
0.233333,-9.60343e-15
0.233333,-3.7118e-09
0.233333,-4.21856e-09
0.233333,-1.48187e-13
0.233333,-2.97881e-08
0.233333,-4.49324e-11
0.233333,0.0537389
0.233333,-4.4933e-11
0.233333,-1.08354e-09
0.233333,-1.19958e-08
0.233333,-1.78957e-09
0.233333,-4.49324e-11
0.233333,-1.20974e-09
0.233333,-5.70336e-12
0.233333,-5.60551e-12
0.233333,-4.76337e-08
0.233333,-2.30476e-10
0.233333,-3.05101e-13
0.233333,-1.21646e-13
0.233333,-4.49421e-11
0.233333,-4.01149e-08
0.233333,-3.17654e-12
0.233333,-1.17117e-14
0.233333,-2.9879e-08
0.233333,-3.31832e-13
0.233333,-2.09331e-13
0.233333,-7.9108e-11
0.233333,-1.81944e-08
0.233333,-9.10233e-09
0.233333,-2.54189e-08
0.233333,-2.84633e-10
0.233333,-1.03955e-08
0.233333,-7.04489e-13
0.233333,-2.88814e-13
0.233333,-3.7648e-09
0.233333,-3.30423e-08
0.233333,-4.04633e-12
0.233333,0.0774329
0.233333,-1.76896e-09
0.233333,-1.13022e-10
0.233333,-1.04909e-09
0.233333,-1.0923e-08
0.233333,-3.13899e-08
0.233333,-9.0433e-13
0.233333,-3.09258e-10
0.233333,-1.76368e-09
0.233333,-1.41553e-14
0.233333,-8.12089e-11
0.233333,-1.68911e-08
0.233333,-4.49323e-11
0.233333,-5.54418e-15
0.233333,-4.49379e-09
0.233333,0.0877569
0.233333,-2.26122e-10
0.233333,-3.02449e-08
0.233333,-1.48974e-12
0.233333,-1.53414e-08
0.233333,-8.51085e-10
0.233333,-4.4934e-11
0.233333,-2.5426e-08
0.233333,-2.37836e-12
0.233333,-4.49401e-11
0.233333,-4.49325e-11
0.233333,-3.04876e-09
0.233333,-8.10991e-10
0.233333,-4.13259e-09
0.233333,-4.49324e-11
0.233333,-4.68868e-12
0.233333,-4.49331e-11
0.233333,-2.18904e-08
0.233333,-9.33686e-09
0.233333,-4.49324e-11
0.233333,-4.37257e-13
0.233333,-3.22692e-12
0.233333,-7.39021e-09
0.233333,-9.94355e-16
0.233333,-4.49324e-11
0.233333,-7.24289e-09
0.233333,-2.83339e-13
0.233333,-4.96126e-13
0.233333,-5.54306e-11
0.233333,0.0620848
0.233333,-1.73072e-14
0.233333,-4.49328e-11
0.233333,-7.52826e-14
0.233333,-2.38008e-13
0.233333,-4.49324e-11
0.233333,-1.20974e-09
0.233333,-4.49324e-11
0.233333,-4.49333e-11
0.233333,-3.65005e-08
0.233333,-3.74988e-09
0.233333,-1.206e-08
0.233333,-2.49693e-09
0.233333,-1.50173e-09
0.233333,-2.85994e-13
0.233333,-4.49374e-11
0.233333,-4.49324e-11
0.233333,-1.4089e-10
0.233333,-2.14927e-12
0.233333,-2.84636e-10
0.233333,-2.84634e-10
0.233333,-1.25129e-10
0.233333,-1.8392e-08
0.233333,-7.97973e-15
0.233333,-9.91803e-10
0.233333,-5.73068e-13
0.233333,-4.49324e-11
0.233333,-1.68003e-13
0.233333,-1.27405e-09
0.233333,-2.32274e-09
0.233333,-7.70544e-14
0.233333,-1.0367e-12
0.233333,-3.20306e-13
0.233333,-7.1417e-11
0.233333,0.00793259
0.233333,-5.18672e-10
0.233333,-3.54336e-09
0.233333,-4.49324e-11
0.233333,-2.19843e-09
0.233333,-4.49352e-11
0.233333,-6.22866e-11
0.233333,-3.17202e-13
0.233333,-4.29264e-09
0.233333,-4.49324e-11
0.233333,0.0346951
0.233333,-8.23235e-10
0.233333,-1.33626e-13
0.233333,-8.8212e-10
0.233333,-6.51207e-14
0.233333,-5.53183e-09
0.233333,-4.04123e-10
0.233333,-5.92221e-13
0.233333,-1.60791e-13
0.233333,-3.87947e-08
0.233333,-3.28169e-12
0.233333,-2.84635e-10
0.233333,-8.14618e-09
0.233333,0.0127237
0.233333,-4.49323e-11
0.233333,-1.20976e-09
0.233333,-4.49326e-11
0.233333,-2.34977e-08
0.233333,-4.49338e-11
0.233333,-7.53768e-13
0.233333,-1.20974e-09
0.233333,-1.25744e-10
0.233333,-1.02189e-08
0.233333,-2.04381e-12
0.233333,-1.12383e-09
0.233333,-1.78409e-14
0.233333,0.00527175
0.233333,-1.14697e-08
0.233333,-2.00783e-13
0.233333,0.0457606
0.233333,-9.64374e-12
0.233333,-5.37952e-09
0.233333,-9.67593e-13
0.233333,-5.9441e-08
0.233333,-4.18384e-15
0.233333,-7.67057e-10
0.233333,-2.77764e-13
0.233333,-4.49323e-11
0.233333,-6.8121e-09
0.233333,-1.54542e-08
0.233333,-5.60246e-14
0.233333,-1.37772e-09
0.233333,-6.98966e-12
0.233333,-2.18959e-08
0.233333,-4.49324e-11
0.233333,-4.49366e-11
0.233333,-1.75955e-12
0.233333,-4.49325e-11
0.233333,-1.34978e-09
0.233333,-1.75856e-08
0.233333,-3.41728e-10
0.233333,-2.17729e-08
0.233333,-6.20255e-08
0.233333,-4.49323e-11
0.233333,-1.8735e-15
0.233333,-6.04657e-16
0.233333,-4.11093e-08
0.233333,-6.50055e-10
0.233333,-2.57989e-08
0.233333,-9.69312e-13
0.233333,-2.84636e-10
0.233333,-1.26927e-12
0.233333,0.0127278
0.233333,-4.49325e-11
0.233333,-3.051e-13
0.233333,-3.91821e-15
0.233333,-4.49328e-11
0.233333,-8.84387e-08
0.233333,-4.4935e-11
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-9.01482e-14
0.233333,-4.34261e-10
0.233333,-4.49374e-11
0.233333,-4.09826e-11
0.233333,-1.61266e-10
0.233333,-3.93109e-15
0.233333,-8.01894e-10
0.233333,-1.20974e-09
0.233333,-5.15425e-11
0.233333,-1.44073e-11
0.233333,-4.49324e-11
0.233333,-3.2414e-13
0.233333,-3.26465e-13
0.233333,-3.68835e-10
0.233333,-1.96711e-08
0.233333,-1.95922e-08
0.233333,-7.26101e-13
0.233333,-1.20982e-09
0.233333,-1.68311e-08
0.233333,-1.08511e-14
0.233333,-3.91078e-10
0.233333,0.161513
0.233333,-4.49327e-11
0.233333,-2.80811e-13
0.233333,-1.20389e-08
0.233333,-8.58827e-14
0.233333,-1.2144e-09
0.233333,-3.22542e-08
0.233333,-2.87283e-08
0.233333,-3.31676e-10
0.233333,-3.05635e-10
0.233333,-8.49175e-13
0.233333,-4.07334e-13
0.233333,0.0994512
0.233333,-1.20977e-09
0.233333,-4.48675e-11
0.233333,-7.3999e-11
0.233333,-1.73341e-12
0.233333,-4.49324e-11
0.233333,-1.45952e-09
0.233333,-1.23739e-15
0.233333,-4.49327e-11
0.233333,-1.57301e-08
0.233333,-8.05215e-12
0.233333,-1.35271e-08
0.233333,-3.04997e-08
0.233333,-3.85027e-09
0.233333,-2.4183e-08
0.233333,-4.49324e-11
0.233333,-2.92092e-07
0.233333,-2.68559e-09
0.233333,-4.49325e-11
0.233333,-4.01933e-12
0.233333,-4.49323e-11
0.233333,-4.49335e-11
0.233333,-4.84375e-12
0.233333,-4.49324e-11
0.233333,0.000377325
0.233333,-4.49324e-11
0.233333,-1.45721e-09
0.233333,-1.13035e-12
0.233333,-4.02208e-11
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-1.1076e-08
0.233333,-2.64409e-08
0.233333,-8.47904e-13
0.233333,-1.23667e-14
0.233333,-4.49324e-11
0.233333,-8.97221e-13
0.233333,-3.79033e-08
0.233333,-7.18841e-09
0.233333,-1.89528e-12
0.233333,-2.28035e-13
0.233333,-1.22125e-14
0.233333,-2.57719e-09
0.233333,-2.6423e-10
0.233333,-2.65168e-12
0.233333,-5.35262e-11
0.233333,-4.48197e-08
0.233333,-1.20974e-09
0.233333,-4.49339e-11
0.233333,-1.06115e-08
0.233333,-4.49511e-11
0.233333,-3.75348e-09
0.233333,-4.49325e-11
0.233333,-3.38403e-08
0.233333,-5.31592e-14
0.233333,-7.61417e-08
0.233333,-1.42525e-13
0.233333,-4.49324e-11
0.233333,-6.76395e-09
0.233333,-1.23387e-11
0.233333,-2.62782e-13
0.233333,-4.40578e-14
0.233333,-1.75248e-10
0.233333,-2.11024e-08
0.233333,-3.15987e-11
0.233333,-1.55404e-10
0.233333,-4.49323e-11
0.233333,-4.03349e-10
0.233333,-1.20974e-09
0.233333,-4.49543e-11
0.233333,-5.64277e-09
0.233333,-4.03996e-08
0.233333,-5.45397e-15
0.233333,-4.49328e-11
0.233333,-4.99905e-13
0.233333,-1.52048e-14
0.233333,-3.33139e-10
0.233333,-4.49324e-11
0.233333,0.235637
0.233333,-4.49328e-11
0.233333,-4.4933e-11
0.233333,-6.12698e-14
0.233333,-2.2138e-08
0.233333,-4.49324e-11
0.233333,-1.27621e-09
0.233333,-4.49361e-11
0.233333,-1.54417e-12
0.233333,-4.49663e-11
0.233333,-4.49324e-11
0.233333,-2.8572e-13
0.233333,-8.87082e-14
0.233333,-1.52281e-14
0.233333,-2.08357e-08
0.233333,-4.49338e-11
0.233333,-1.22342e-08
0.233333,-7.88563e-12
0.233333,-1.03138e-10
0.233333,-1.20975e-09
0.233333,-1.42639e-08
0.233333,-4.49324e-11
0.233333,-4.79494e-12
0.233333,-3.2667e-09
0.233333,-4.49324e-11
0.233333,-6.53775e-10
0.233333,-5.62897e-12
0.233333,-7.33144e-13
0.233333,-1.12161e-14
0.233333,-4.49325e-11
0.233333,-4.49335e-11
0.233333,-2.51246e-13
0.233333,-4.49323e-11
0.233333,-2.85716e-08
0.233333,-2.57926e-14
0.233333,-2.10106e-10
0.233333,-4.49324e-11
0.233333,-1.31183e-08
0.233333,-1.20974e-09
0.233333,0.105953
0.233333,-1.20974e-09
0.233333,-1.41741e-08
0.233333,-4.7328e-15
0.233333,-2.67347e-14
0.233333,-1.07023e-11
0.233333,-2.92334e-08
0.233333,-4.48875e-16
0.233333,-1.26727e-10
0.233333,-8.42653e-11
0.233333,-6.83027e-09
0.233333,-3.5728e-12
0.233333,-3.04975e-13
0.233333,-1.33141e-14
0.233333,-7.5694e-15
0.233333,-4.49332e-11
0.233333,-7.84308e-15
0.233333,-4.49323e-11
0.233333,0.0468813
0.233333,-2.66119e-13
0.233333,-1.02381e-09
0.233333,-5.07472e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-1.90154e-08
0.233333,-6.12842e-14
0.233333,-6.00477e-08
0.233333,-3.28522e-13
0.233333,-4.49335e-11
0.233333,-3.53323e-10
0.233333,-1.19488e-14
0.233333,-4.4935e-11
0.233333,0.118144
0.233333,-4.45355e-09
0.233333,-4.774e-13
0.233333,-1.41973e-08
0.233333,-1.57904e-09
0.233333,-4.88172e-09
0.233333,-1.73125e-13
0.233333,-4.8436e-08
0.233333,-3.95563e-13
0.233333,-4.49324e-11
0.233333,-6.49164e-14
0.233333,-3.69574e-09
0.233333,-3.27587e-13
0.233333,-3.44271e-14
0.233333,-1.27782e-09
0.233333,-4.49325e-11
0.233333,-9.48259e-15
0.233333,-4.49328e-11
0.233333,-4.49326e-11
0.233333,-2.03846e-09
0.233333,-1.20974e-09
0.233333,-2.64707e-13
0.233333,-1.71802e-10
0.233333,-3.23231e-13
0.233333,-3.92098e-15
0.233333,-3.59816e-12
0.233333,-3.2147e-12
0.233333,-3.16714e-13
0.233333,-2.61217e-08
0.233333,-8.87912e-11
0.233333,-4.92118e-13
0.233333,-4.49324e-11
0.233333,-3.42424e-08
0.233333,-1.65955e-08
0.233333,-4.4934e-11
0.233333,-4.49324e-11
0.233333,-9.93969e-09
0.233333,-3.76019e-13
0.233333,-2.04019e-10
0.233333,-1.29619e-14
0.233333,-4.81705e-13
0.233333,-1.48653e-09
0.233333,1.62185e-05
0.233333,-4.49324e-11
0.233333,-2.44253e-08
0.233333,-4.49324e-11
0.233333,-1.83393e-08
0.233333,-1.39116e-14
0.233333,0.0389086
0.233333,-4.49327e-11
0.233333,-1.72098e-10
0.233333,-1.87461e-09
0.233333,-1.92336e-11
0.233333,-1.10256e-08
0.233333,-4.49324e-11
0.233333,-1.85651e-08
0.233333,0.110243
0.233333,-3.86283e-12
0.233333,-4.03759e-12
0.233333,-2.94627e-08
0.233333,-4.33981e-14
0.233333,-1.3174e-09
0.233333,-4.90424e-10
0.233333,-1.52219e-13
0.233333,-4.49325e-11
0.233333,-3.13046e-14
0.233333,-4.49323e-11
0.233333,-2.00276e-11
0.233333,-2.29767e-08
0.233333,0.0386661
0.233333,-4.1324e-08
0.233333,-3.02997e-08
0.233333,-4.49326e-11
0.233333,-6.2077e-08
0.233333,0.0256224
0.233333,-2.14243e-08
0.233333,-2.47141e-12
0.233333,-1.1048e-08
0.233333,-4.49324e-11
0.233333,-4.19803e-14
0.233333,-3.19685e-09
0.233333,-4.49323e-11
0.233333,-9.02442e-09
0.233333,-4.49323e-11
0.233333,-1.03524e-13
0.233333,-9.5566e-09
0.233333,-2.84937e-15
0.233333,-5.35287e-10
0.233333,-1.17138e-09
0.233333,-3.03105e-09
0.233333,-3.0337e-08
0.233333,-4.39833e-13
0.233333,-7.62348e-15
0.233333,-3.06355e-08
0.233333,0.0382206
0.233333,-1.61246e-13
0.233333,-2.34856e-08
0.233333,-4.49324e-11
0.233333,0.0420013
0.233333,-6.64408e-15
0.233333,-6.66308e-08
0.233333,-3.12699e-10
0.233333,-4.49324e-11
0.233333,-6.51317e-13
0.233333,-1.20974e-09
0.233333,0.141813
0.233333,-4.49326e-11
0.233333,-4.49329e-11
0.233333,-2.84634e-10
0.233333,-4.49323e-11
0.233333,-2.04039e-10
0.233333,-2.98652e-10
0.233333,-4.03819e-12
0.233333,-1.19189e-13
0.233333,-3.16797e-13
0.233333,-4.49324e-11
0.233333,-5.32694e-09
0.233333,-1.62894e-13
0.233333,-1.39307e-09
0.233333,-1.65818e-09
0.233333,-1.30764e-11
0.233333,-4.8987e-15
0.233333,-4.49342e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-2.12615e-09
0.233333,-3.051e-13
0.233333,-5.07903e-10
0.233333,-2.32381e-08
0.233333,-4.10174e-08
0.233333,-1.08453e-10
0.233333,-2.33924e-10
0.233333,-4.49324e-11
0.233333,-5.46587e-10
0.233333,-8.72688e-14
0.233333,-4.49324e-11
0.233333,-8.0405e-11
0.233333,-1.89067e-09
0.233333,-4.49328e-11
0.233333,-3.31514e-14
0.233333,-8.51085e-13
0.233333,-4.49324e-11
0.233333,-1.303e-08
0.233333,-6.84689e-09
0.233333,-3.41732e-08
0.233333,-1.2379e-14
0.233333,-1.82204e-08
0.233333,-6.65111e-12
0.233333,-4.49324e-11
0.233333,-2.84823e-13
0.233333,-4.49324e-11
0.233333,0.194614
0.233333,-2.87938e-08
0.233333,-4.49326e-11
0.233333,-2.28818e-08
0.233333,-1.59704e-09
0.233333,-1.20288e-11
0.233333,-1.32919e-14
0.233333,-3.16801e-08
0.233333,-4.49323e-11
0.233333,-1.1417e-09
0.233333,-4.45231e-11
0.233333,-4.49364e-11
0.233333,-2.21699e-09
0.233333,-2.06465e-08
0.233333,-4.49325e-11
0.233333,-1.0734e-08
0.233333,-4.88499e-10
0.233333,-1.32722e-13
0.233333,0.0219494
0.233333,-2.78711e-13
0.233333,0.00493527
0.233333,-3.15347e-13
0.233333,-3.3146e-08
0.233333,-6.10489e-11
0.233333,-1.07373e-09
0.233333,-4.49329e-11
0.233333,-8.09977e-14
0.233333,-1.20974e-09
0.233333,-1.20974e-09
0.233333,-1.68568e-11
0.233333,-5.46357e-10
0.233333,-1.31108e-08
0.233333,-4.49324e-11
0.233333,-2.73375e-12
0.233333,-1.45492e-09
0.233333,-4.64141e-08
0.233333,-9.33546e-09
0.233333,-4.49324e-11
0.233333,-1.20216e-08
0.233333,-1.23401e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-7.08597e-09
0.233333,-2.77264e-09
0.233333,-2.80337e-10
0.233333,-7.19084e-09
0.233333,-1.5524e-13
0.233333,0.154584
0.233333,-4.49324e-11
0.233333,-8.53358e-09
0.233333,-4.49358e-11
0.233333,0.189512
0.233333,-1.50246e-09
0.233333,-8.53866e-15
